Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
450connect,https://www.crunchbase.com/organization/450connect,Active,,"Internet, Telecommunications, Wireless","Cologne, Nordrhein-Westfalen, Germany","450connect is a telecommunications company that offers voice communication, M2M communication, and data services.","792,183","European Union (EU), Europe, Middle East, and Africa (EMEA)",50829,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.450connect.de,https://twitter.com/450connect,,https://www.linkedin.com/company/450connect-gmbh,,"Hardware, Internet Services, Mobile",,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
me and all hotels,https://www.crunchbase.com/organization/me-and-all-hotels,Active,,"Hospitality, Hotel, Travel Accommodations","Düsseldorf, Nordrhein-Westfalen, Germany","me and all hotels provide accommodations, hotel bookings, events lounges, meeting halls, co-working spaces, food, and drinks.","802,853","European Union (EU), Europe, Middle East, and Africa (EMEA)",40547,$1M to $10M,2016-01-01,year,2024-06-28,day,,,For Profit,https://meandallhotels.com/,https://twitter.com/meandall_hotels,https://www.facebook.com/meandallhotels/?fref=ts,https://www.linkedin.com/company/me-and-all-hotels-gmbh/,"me and all hotels provide accommodations, hotel bookings, events lounges, meeting halls, co-working spaces, food, and drinks.",Travel and Tourism,,1001-5000,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,me and all hotels acquired by Hyatt,https://www.crunchbase.com/acquisition/hyatt-acquires-me-and-all-hotels--72b73e0f,Hyatt,https://www.crunchbase.com/organization/hyatt,2024-06-28,day,,,,Acquisition,,Private,,,,,,,,,,,
The Infrastructure Company GmbH,https://www.crunchbase.com/organization/the-infrastructure-company-gmbh,Active,,"Data Center, Information Technology, Service Industry, Software","Willich, Nordrhein-Westfalen, Germany",The Infrastructure Company is an information technology service for small and medium-sized companies.,"822,252","European Union (EU), Europe, Middle East, and Africa (EMEA)",47877,$1M to $10M,2016-01-01,year,,,,,For Profit,http://www.tinc.gmbh,,,,"The Infrastructure Company is an entirety of all technical facilities that are required for well-functioning data processing and site networking in a company. This starts with servers and routers, includes the connection of locations, home offices, and mobile devices, and goes all the way to the user's keyboard. An optimal infrastructure makes the unhindered and independent interaction of network systems and hardware and software applications.","Hardware, Information Technology, Other, Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
MINT Square,https://www.crunchbase.com/organization/mint-square,Active,,"Advertising, Consulting, Information Technology, Marketing","Düsseldorf, Nordrhein-Westfalen, Germany",MINT Square is a consultancy company for programmatic advertising and advertising technologies.,"822,862","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,year,,,,,For Profit,https://mint-square.com,https://twitter.com/MINTSquareDE,https://www.facebook.com/MINTSquareDE,https://www.linkedin.com/company/mint-square-gmbh,,"Advertising, Information Technology, Professional Services, Sales and Marketing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
International Blockchain Federation,https://www.crunchbase.com/organization/international-blockchain-federation,Active,,"CRM, Education, Information Technology","Maastricht, Limburg, The Netherlands",The International Blockchain Federation is the official trade association representing the digital asset industry.,"827,743","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,year,,,,,Non-profit,http://www.blockchainfederation.org,https://twitter.com/EUBlockchainFed,https://www.facebook.com/blockchainfederation/,https://www.linkedin.com/company/17885251/admin/updates/,"The International Blockchain Federation is the official trade association representing the digital asset industry: Blockchain, Distributed Ledger Technology, Smart Contracts, Smart Cities, and related stakeholders such as (Value Added Software) Developers. Its mission is to promote and lobby for the acceptance and use of digital assets and related technologies. Through education, advocacy, and working closely with EU policymakers, local governments, regulatory agencies and industry, its goal is to develop a pro-growth legal environment that fosters innovation, jobs, and investment.","Education, Information Technology, Sales and Marketing, Software",2,,"Eddy Wagenaar, Irina S. Zimakova",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
platform3l,https://www.crunchbase.com/organization/platform3l,Active,,,"Bonn, Nordrhein-Westfalen, Germany",platform3l is an e-learning service company.,"833,810","European Union (EU), Europe, Middle East, and Africa (EMEA)",53173,,2016-01-01,year,,,,,For Profit,https://www.platform3l.com/,,,https://www.linkedin.com/company/platform3l/,"The platform3l GmbH is an EdTech company in Bonn. We make digital transformation possible through cultural change. With the DigitalPass we have created a unique concept for employees and companies. We teach people the most important skills of the 21st century. We bring teams to undreamt-of peak performance through creative methods. We ensure sustainable existence for companies through permanent innovation management. We always focus on the most important thing, the human factor of success.",,1,1-10,Nadine Walther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Schorlefranz,https://www.crunchbase.com/organization/schorlefranz,Active,,"Food and Beverage, Manufacturing, Wine And Spirits","Düsseldorf, Nordrhein-Westfalen, Germany","Schorlefranz manufactures a variety of beverages including Weinschorle, wine, sparkling wine, and non-alcoholic drinks.","861,622","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,year,,,,,For Profit,https://schorlefranz.com,,https://www.facebook.com/Schorlefranz.Weinschorle,https://www.linkedin.com/company/schorlefranz,"Schorlefranz is a manufacturing company that specializes in the production of a variety of beverages. The company's product range includes Weinschorle, wine, sparkling wine, mulled wine, and non-alcoholic drinks. Schorlefranz's Weinschorle is a refreshing white wine spritzer, while Schorlefranzi is a sweet and fruity rosé mix. The company also offers a limited mystery package, which includes a variety of wines, Seccos, and goodies. All of Schorlefranz's products are 100% vegan. The company also provides fast delivery with tracking.","Food and Beverage, Manufacturing",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
NOOKPOD,https://www.crunchbase.com/organization/nookpod,Active,,"Information Technology, Mobile, Software","Fraiture, Liege, Belgium",Nook pods is a quiet mobile meeting & work pods which improve focus.,"883,493","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,http://nookpod.com/,https://twitter.com/nookpod?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/thenookpod/,https://www.linkedin.com/showcase/nook-pod/,"Nook is a mobile modular huddle pod, designed originally to help introverts and those on the autistic spectrum in the workplace. Now Nook helps everyone to improve their personal wellbeing, as well as adding efficiency & flexibility of space while creating greater engagement between people. Nooks users benefit from increased productivity through better focus; experience more effective phone & Skype calls; and hold more powerful small meetings.","Information Technology, Mobile, Software",1,,David O'Coimin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Habtic,https://www.crunchbase.com/organization/habtic,Active,,"Fitness, Health Care, Wellness","Geleen, Limburg, The Netherlands",Habtic is an ongoing partnership to foster healthy lifestyles and increase wellbeing for your employees.,"887,271","European Union (EU), Europe, Middle East, and Africa (EMEA)",6167 AC,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.habtic.com,,,https://www.linkedin.com/company/habtic/,"Habtic is an ongoing partnership to foster healthy lifestyles and increase wellbeing for your employees. They provide the AI technology, research, digital communication, science, support, and knowledge and together and deploy them across your entire company.","Health Care, Sports",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
CarrieClover Designs,https://www.crunchbase.com/organization/carrieclover-designs,Active,,"E-Commerce, Gift, Jewelry","Sittard, Limburg, The Netherlands",CarrieClover Designs is a webshop that sells jewelry and personalized gift cards.,"891,509","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,day,,,,,For Profit,https://carrieclover.com/,,https://www.facebook.com/CarrieCloverDesigns/,,,"Commerce and Shopping, Consumer Goods",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Firmenvideo,https://www.crunchbase.com/organization/firmenvideo,Active,,"Advertising, Image Recognition, Video, Video Advertising","Essen, Nordrhein-Westfalen, Germany","Firmenvideo is a video agency that produces image film, company videos, video advertising & product presentation for medium-sized companies.","895,265","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,day,,,,,For Profit,http://www.firmenvideo-nrw.de/,https://twitter.com/Firmenvideo,https://www.facebook.com/firmenvideoNRW/,,,"Advertising, Data and Analytics, Media and Entertainment, Sales and Marketing, Software, Video",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
InstantHelp,https://www.crunchbase.com/organization/instanthelp,Active,,"Information Technology, Mobile Apps, Security, Software","Erkrath, Nordrhein-Westfalen, Germany",InstantHelp develops digital security and emergency management technology.,"904,157","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,year,,,,,For Profit,https://www.instant-help.de,https://twitter.com/InstantHelp_App,https://www.facebook.com/instanthelp,https://www.linkedin.com/company/instanthelpgmbh,,"Apps, Information Technology, Mobile, Privacy and Security, Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Loeihard!,https://www.crunchbase.com/organization/loeihard,Active,,"Animation, Brand Marketing, Creative Agency, Video, Web Development","Meijel, Limburg, The Netherlands",Loeihard! is a digital creation studio focused on tech-driven creative solutions to enhance brands.,"914,495","European Union (EU), Europe, Middle East, and Africa (EMEA)",5768 CC,$1M to $10M,2016-01-01,year,,,,,For Profit,https://loeihard.com,,https://www.facebook.com/gaLoeihard,https://www.linkedin.com/company/loeihard,"Loeihard! is a digital creation studio with a focus on combining technology and creativity to strengthen brands. The company is dedicated to listening, collaborating, and working diligently to deliver unique digital solutions. Loeihard! specializes in creating bespoke websites that reflect the unique identity of each brand, ensuring no two projects are the same.","Content and Publishing, Media and Entertainment, Sales and Marketing, Software, Video",1,1-10,Jac Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bimanu,https://www.crunchbase.com/organization/bimanu,Active,,"Analytics, Business Intelligence, Data Integration, Internet of Things","Neuss, Nordrhein-Westfalen, Germany","Bimanu provides machine data analysis, software data integration, database storage, IoT analytics, and business intelligence solutions.","921,697","European Union (EU), Europe, Middle East, and Africa (EMEA)",41468,$1M to $10M,2016-01-01,year,,,,,For Profit,https://bimanu.de/,https://twitter.com/bimanu_wire,https://www.facebook.com/bimanuGmbH/?ref=page_internal,https://www.linkedin.com/company/bimanu-gmbh/?originalSubdomain=de,,"Data and Analytics, Information Technology, Internet Services, Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tactical Foodpack,https://www.crunchbase.com/organization/tactical-foodpack,Active,,"E-Commerce, Food and Beverage, Food Processing","Hilden, Nordrhein-Westfalen, Germany","Tactical Foodpack offers lightweight, freeze-dried meals for outdoor adventures, focusing on natural ingredients and convenience.","931,912","European Union (EU), Europe, Middle East, and Africa (EMEA)",40721,$1M to $10M,2016-01-01,year,,,,,For Profit,https://tacticalfoodpack.com,,https://www.facebook.com/tacticalfoodpack,,,"Commerce and Shopping, Food and Beverage",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Coreva Scientific,https://www.crunchbase.com/organization/coreva-scientific,Active,,"Analytics, Consulting, Health Care, Market Research","Königswinter, Nordrhein-Westfalen, Germany","Coreva Scientific is a health care consultancy that offers market research, communiation, data acquisition, analysis, and compliance.","944,439","European Union (EU), Europe, Middle East, and Africa (EMEA)",53639,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.coreva-scientific.com/,https://twitter.com/CorevaHEOR,,https://www.linkedin.com/company/coreva-scientific/,,"Data and Analytics, Design, Health Care, Professional Services",1,11-50,Rhodri Saunders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
sapaso,https://www.crunchbase.com/organization/sapaso,Closed,,"E-Commerce, Financial Services","Köln, Nordrhein-Westfalen, Germany",Payment Provider changing the European Gym market,"967,223","European Union (EU), Europe, Middle East, and Africa (EMEA)",50672,,2016-01-01,year,,,,none,For Profit,http://www.sapaso.de,,,,"Sapaso operates as a service provider for the professional management of membership fees. The firm handles the payment processing, dunning, and receivables management. They also offer to their customers the analysis of payment flows and accounting. In this way, Sapaso claims to be able to prevent payment losses, save hours of administrative work, and improve the customer loyality. What makes Sapaso unique is that its service is not only available for eCommerce but also takes care of non-digitized companies which so far have no access to modern payment processing. ","Commerce and Shopping, Financial Services",2,11-50,"Paul Nietzschmann, Tanja Ludwig",1,Seed,2017-08-31,,,,Seed,,,,Seed,,,,,,,"STS Ventures, German Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
cloudSME,https://www.crunchbase.com/organization/cloudsme,Active,,"Cloud Infrastructure, Information Technology, Simulation, Software","Duisburg, Nordrhein-Westfalen, Germany",CloudSME delivers cloud-based HPC simulation and cloud infrastructure solutions.,"976,911","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,year,,,,,For Profit,https://cloudsme.eu,https://twitter.com/cloudsmeproject,https://www.facebook.com/cloudsmeproject,https://www.linkedin.com/company/cloudsme-ug,,"Hardware, Information Technology, Internet Services, Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
BASIC thinking,https://www.crunchbase.com/organization/basic-thinking-gmbh,Active,,"Journalism, Social Media","Cologne, Nordrhein-Westfalen, Germany",BASIC thinking GmbH is a German media company with over 20 million page impressions per year.,"1,045,892","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,day,,,,,For Profit,https://www.basicthinking.de/blog,https://twitter.com/basicthinking,https://facebook.com/basicthinking,https://www.linkedin.com/company/basic-thinking?trk=parent_company_logo,"BASIC thinking GmbH, founded 2016 in Cologne, is a German media company with over 20 million page impressions per year.","Content and Publishing, Internet Services, Media and Entertainment",2,1-10,"Tim Schumacher, Tobias Gillen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Personal Business Machine,https://www.crunchbase.com/organization/pbm-92de,Active,,"Advertising, Digital Marketing","Cologne, Nordrhein-Westfalen, Germany",Personal Business Machine is an advertising agency that provides digital campaign management solutions.,"1,072,150","European Union (EU), Europe, Middle East, and Africa (EMEA)",50827,$1M to $10M,2016-01-01,year,,,,,For Profit,http://www.personal-business-machine.com,https://mobile.twitter.com/pbmengine,https://www.facebook.com/PersonalBusinessMachine/,https://www.linkedin.com/company/pbm-personal-business-machine/,,"Advertising, Sales and Marketing",1,11-50,Ralf Pispers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Egrow,https://www.crunchbase.com/organization/egrow-5526,Active,,"Analytics, Software, Software Engineering","Bad Münstereifel, Nordrhein-Westfalen, Germany","Egrow is a web-based tool for Amazon sellers, offering product research, keyword tracking, and market analysis.","1,112,194","European Union (EU), Europe, Middle East, and Africa (EMEA)",53902,$1M to $10M,2016-01-01,year,,,,,For Profit,https://egrow.io,https://x.com/Egrowio,https://www.facebook.com/egrow.io,https://www.linkedin.com/company/egrow-io,,"Data and Analytics, Science and Engineering, Software",1,51-100,Anton Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kerv Automotive,https://www.crunchbase.com/organization/kerv-automotive,Active,,"Automotive, Electric Vehicle","Helchteren, Limburg, Belgium",Kerv Automotive is working on an electrically driven three-wheel car.,"1,113,002","European Union (EU), Europe, Middle East, and Africa (EMEA)",3530,,2016-01-01,year,,,,,For Profit,http://www.kervautomotive.com/,,,https://in.linkedin.com/company/kerv-automotive,Kerv Automotive is working on an electrically driven three-wheel car.,Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Proactify,https://www.crunchbase.com/organization/proactify,Active,,"Advertising, Lead Generation, Marketing, Sales","Hasselt, Limburg, Belgium",Proactify is a B2B sales and marketing company.,"1,140,502","European Union (EU), Europe, Middle East, and Africa (EMEA)",3500,Less than $1M,2016-01-01,year,,,,,For Profit,https://proactify.be,https://twitter.com/ProactifyBe,https://www.facebook.com/proactify.be,https://www.linkedin.com/company/proactify,"Proactify provides prospecting, client activation, lead follow-up, quotation follow-up, marketing, market research, satisfaction research, competitive research, lead generation, sales and management coaching, social media, and branding.","Advertising, Sales and Marketing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Zahnwerk-Düsseldorf,https://www.crunchbase.com/organization/zahnwerk-düsseldorf,Active,,"Dental, Health Care, Manufacturing, Medical Device","Düsseldorf, Nordrhein-Westfalen, Germany","Zahnwerk-Düsseldorf offers aesthetic and medical dental solutions, including fixed dental prosthetics.","1,146,783","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.zahnwerk-duesseldorf.de,,https://www.facebook.com/people/Zahnwerk-D%C3%BCsseldorf/100033068541629/,https://www.linkedin.com/company/dental-labor-broich-gmbh,"Dental-Labor Broich GmbH operates in the manufacturing industry, providing aesthetic and medical dental solutions. The company offers a range of services including the design and creation of fixed dental prosthetics. Dental-Labor Broich GmbH also provides digital and manual dental solutions, catering to various customer needs. The company employs a team of professionals who are equipped to handle different aspects of dental prosthetics preparation.","Health Care, Manufacturing",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Shirtee.Cloud,https://www.crunchbase.com/organization/shirtee-cloud,Active,,"E-Commerce, Internet, Printing","Cologne, Nordrhein-Westfalen, Germany",Shirtee.Cloud provides printing services for dresses.,"1,152,279","European Union (EU), Europe, Middle East, and Africa (EMEA)",50827,,2016-01-01,year,,,,,For Profit,https://shirtee.cloud,https://twitter.com/shirtee_shirts,https://www.facebook.com/ShirteeCloud-879218089126863/,https://www.linkedin.com/company/shirtee/,"Shirtee.Cloud offers printing services for clothes. They provide printing services for men's shirts, women's shirts, hoodies, sweaters, jackets, embroidery products, organic collections, mugs, door mats, canvases, posters, blankets, towels, cars, jewelry, pillows, kitchen, hats, bags, phone cases, socks, sticker, and face masks. Their services include personalized apparel, print-on-demand, no minimum orders, free merchandise shop, group & bulk ordering, dropshipping, creative minds platform, fulfillment, merchandise fulfillment, and merchandise dropshipping.","Commerce and Shopping, Content and Publishing, Internet Services, Media and Entertainment",,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Oh! Medias,https://www.crunchbase.com/organization/oh-medias,Active,,"Advertising, Audio, Digital Marketing, Video, Web Development","Liège, Liege, Belgium","Oh! Medias is a marketing agency that provides audio-visual, graphic design, digital marketing, and web development services.","1,154,489","European Union (EU), Europe, Middle East, and Africa (EMEA)",4031,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.ohmedias.com/,https://x.com/ohmedias,https://www.facebook.com/ohmedias/,https://www.linkedin.com/company/oh-m%C3%A9dias/,"Oh! medias is a marketing and communication company that specializes in the fields of audiovisual, web, digital strategy, and strategic consulting in communication and growth. It is based on analyses, recommendations, and structured communication tools in order to achieve its objectives.","Advertising, Media and Entertainment, Music and Audio, Sales and Marketing, Software, Video",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
ONYGO,https://www.crunchbase.com/organization/onygo,Active,,"Online Portals, Retail, Shopping","Wesseling, Nordrhein-Westfalen, Germany",ONYGO is an online and offline retail shop of women's clothing.,"1,159,382","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,year,,,,,For Profit,https://www.onygo.com,,https://www.facebook.com/onygoshopofficial/,https://www.linkedin.com/company/onygo/,,"Commerce and Shopping, Internet Services",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Storow,https://www.crunchbase.com/organization/storow,Active,,"Apps, Mobile Apps, Social","Bonn, Nordrhein-Westfalen, Germany","Storow makes it easy to meet friends and business contacts on vacation, party, and exhibitions.","1,160,577","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,year,,,,,For Profit,http://www.storow.com/,https://twitter.com/Storow_App,https://www.facebook.com/storowapp,,"Storow makes it easy to meet friends and business contacts on vacation, party, and exhibitions. Share your upcoming trips and whereabouts with your friends, show them where you will be in the future right on the storow-map.","Apps, Community and Lifestyle, Mobile, Software",1,,Marc Defosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Shape World,https://www.crunchbase.com/organization/shape-world,Active,,"Food and Beverage, Health Care, Lifestyle","Cologne, Nordrhein-Westfalen, Germany",Shape World supplements for changing diet and fitness in the functional food and healthy lifestyle.,"1,161,618","European Union (EU), Europe, Middle East, and Africa (EMEA)",50672,$1M to $10M,2016-01-01,year,,,,,For Profit,https://shapeworld.com/,,,https://ke.linkedin.com/company/shape-world-gmbh,,"Community and Lifestyle, Food and Beverage, Health Care",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
SMS digital,https://www.crunchbase.com/organization/sms-digital,Active,,"Consulting, Internet of Things, Software","Düsseldorf, Nordrhein-Westfalen, Germany",SMS digital fixates on business digital transformation with consulting and optimized software solutions for the metal industry.,"1,164,401","European Union (EU), Europe, Middle East, and Africa (EMEA)",40237,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.sms-digital.com,https://twitter.com/smsdigitalgmbh?,https://www.facebook.com/mysmsgroupcom/,https://www.linkedin.com/company/sms-digital/,,"Internet Services, Professional Services, Software",,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cano,https://www.crunchbase.com/organization/cano,Active,,"E-Commerce, Retail, Shoes, Social Impact, Sustainability","Düsseldorf, Nordrhein-Westfalen, Germany",Sustainable shoe brand selling responsibly made Mexican leather Huaraches,"1,172,250","European Union (EU), Europe, Middle East, and Africa (EMEA)",40549,,2016-01-01,year,,,,,For Profit,https://thecanoshoe.com/,,https://www.facebook.com/thecanoshoe/,https://www.linkedin.com/company/cano-clothing-company/,,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Other, Social Impact, Sustainability",2,1-10,"Lukas Pünder, Philipp Mayer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
IBeauty,https://www.crunchbase.com/organization/ibeauty,Active,,"Beauty, Software, Web Design","Hasselt, Limburg, Belgium",IBeauty is a design firm that provides web design and software development solutions for the beauty industry.,"1,173,019","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.ibeauty.be,,https://www.facebook.com/ibeautysoftware,https://www.linkedin.com/company/ibeauty,,"Consumer Goods, Design, Software",1,1-10,Michel Smekens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
JB Hyperspectral Devices,https://www.crunchbase.com/organization/jb-hyperspectral-devices,Active,,"Industrial, Manufacturing, Product Design, Test and Measurement","Düsseldorf, Nordrhein-Westfalen, Germany",JB Hyperspectral Devices designs and produces hyperspectral field instruments.,"1,177,718","European Union (EU), Europe, Middle East, and Africa (EMEA)",40225,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.janaflacke.de,https://twitter.com/JBHyperspectral,,https://www.linkedin.com/company/jb-hyperspectral-devices-gmbh,,"Data and Analytics, Design, Manufacturing",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Genki,https://www.crunchbase.com/organization/genki,Active,,"Blockchain, Hospitality, Internet of Things","Cologne, Nordrhein-Westfalen, Germany",Genki brings the Internet of Things into the Internet of Value.,"1,191,422","European Union (EU), Europe, Middle East, and Africa (EMEA)",50672,,2016-01-01,day,,,,,For Profit,http://gen.ki/,https://twitter.com/Genki_OS,https://www.facebook.com/getgenki/,https://www.linkedin.com/company/genki/,Genki is bringing IOT into the Internet of Value by building the 1st Blockchain that enables any connected object to be paid for provided value in the network,"Blockchain and Cryptocurrency, Internet Services, Other, Travel and Tourism",1,1-10,Reda Berrehili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
sourc-e,https://www.crunchbase.com/organization/sourc-e,Active,,Printing,"Cologne, Nordrhein-Westfalen, Germany",sourc-e is a partner for all printing requirement.,"1,194,074","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,year,,,,,For Profit,https://shop.sourc-e.com/,,https://www.facebook.com/sourceGmbH/,https://www.linkedin.com/company/sourc-e-gmbh/,,"Content and Publishing, Media and Entertainment",2,11-50,"Felix Severing, Lucas Scherer",1,,2021-05-04,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Digital Hub Cologne,https://www.crunchbase.com/organization/digital-hub-cologne,Active,,"Information Technology, Management Consulting, Messaging, Software","Köln, Nordrhein-Westfalen, Germany",Digital Hub Cologne serves as a central bridge between medium-sized companies and innovative startups.,"1,199,084","European Union (EU), Europe, Middle East, and Africa (EMEA)",51105,,2016-01-01,year,,,,,For Profit,https://digitalhubcologne.de/,https://twitter.com/DigitalHubCgn,https://www.facebook.com/pg/digitalhubcologne/,https://www.linkedin.com/company/digitalhubcologne/,Digital Hub Cologne serves as a central bridge between medium-sized companies and innovative startups.,"Information Technology, Internet Services, Messaging and Telecommunications, Professional Services, Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Ymmas,https://www.crunchbase.com/organization/ymmas,Active,,"FinTech, Payments, Software","Genk, Limburg, Belgium",Ymmas is a software development company that designs and develops digital self-service payments and automatization solutions.,"1,199,856","European Union (EU), Europe, Middle East, and Africa (EMEA)",3600,$1M to $10M,2016-01-01,year,,,,,For Profit,https://ymmascorp.eu/,,,https://www.linkedin.com/company/ymmascorp,,"Financial Services, Payments, Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
