Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Convert Pharmaceuticals,https://www.crunchbase.com/funding_round/convert-pharmaceuticals-grant--63fbb301,Convert Pharmaceuticals,https://www.crunchbase.com/organization/convert-pharmaceuticals,Grant,"Liège, Liege, Belgium, Europe",,,,2018-02-28,,,,,No,Convert Pharmaceuticals is a research and development company.,"Biotechnology, Business Development, Pharmaceutical",,http://www.convertpharma.com/,$1M to $10M,13600000,EUR,16580796,Seed,2,"Eurostars, Walloon","Eurostars, Walloon",2,,"180,285"
Venture Round - Kwarts,https://www.crunchbase.com/funding_round/kwarts-series-unknown--293b51fc,Kwarts,https://www.crunchbase.com/organization/kwarts,Venture - Series Unknown,"Hasselt, Limburg, Belgium, Europe",1200000,EUR,1432367,2021-06-22,,,,,Yes,Kwarts is the AI-driven customer data platform that helps companies to centralize and analyze data streams.,"Analytics, Artificial Intelligence (AI), Information Technology",,https://www.kwarts.be/,$1M to $10M,1200000,EUR,1432367,M&A,1,Volta Ventures,"Belfius Bank, BlueHealth Innovation Center, imec.istart, Jean Vliegen, Limburgse Reconversie Maatschappij, Volta Ventures, Wim Van Cappellen, Wouter Reggers",8,1,"185,189"
Pre Seed Round - AlphacomSolution,https://www.crunchbase.com/funding_round/alphacomsolution-pre-seed--ef4b2b5c,AlphacomSolution,https://www.crunchbase.com/organization/alphacomsolution,Pre-Seed,"Liège, Liege, Belgium, Europe",175000,EUR,184179,2022-06-28,Seed,8500000,USD,8500000,Yes,"Ai empowered Critical Communication Ecosystem. You Decide to Value Your Community: trading energy,security, transport","Air Transportation, Artificial Intelligence (AI), Banking, Cloud Security, Energy, National Security, Public Safety, Security, Transportation",,https://alphacomsolution.com/,,525000,EUR,571435,Seed,2,,Ontario Inc,1,,"191,006"
Non Equity Assistance - The Privacy Office,https://www.crunchbase.com/funding_round/the-privacy-office-non-equity-assistance--4c0ab5c3,The Privacy Office,https://www.crunchbase.com/organization/the-privacy-office,Non-equity Assistance,"Eupen, Liege, Belgium, Europe",,,,2020-02-03,,,,,No,"The Privacy Office provides solutions to secure personal data, enhances data governance, and promotes consumer trust.","Consulting, Cyber Security, Data Governance, Privacy",,https://www.tpo.solutions/en/,,,,,,1,Luxembourg-City Incubator,Luxembourg-City Incubator,1,,"193,058"
Seed Round - Desolenator,https://www.crunchbase.com/funding_round/desolenator-seed--8c0b0bd4,Desolenator,https://www.crunchbase.com/organization/desolenator,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,2020-01-01,Seed,,,,Yes,"An evolution in water purification, powered by the photons of the sun.","CleanTech, Renewable Energy, Water, Water Purification",,https://www.desolenator.com/,$1B to $10B,,,,,6,,"Full Circle Africa, Sustainable Ocean Alliance",2,,"197,255"
Convertible Note - MYOCENE,https://www.crunchbase.com/funding_round/myocene-convertible-note--d2e45552,MYOCENE,https://www.crunchbase.com/organization/myocene,Convertible Note,"Liège, Liege, Belgium, Europe",,,,2024-06-18,,,,,No,Myocene is a Liège-based sports technology company which creates unique and innovative devices for measuring muscle fatigue and performance.,"Medical Device, Sports",,https://www.myocene.com/,$1M to $10M,6299071,EUR,6915858,Seed,9,,,,,"197,860"
Seed Round - EXO Biologics,https://www.crunchbase.com/funding_round/exo-biologics-seed--a506c49a,EXO Biologics,https://www.crunchbase.com/organization/exo-biologics,Seed,"Liège, Liege, Belgium, Europe",5000000,EUR,6024387,2021-02-05,Seed,,,,Yes,EXO Biologics is a biotech company developing biopharmaceuticals using extracellular vesicles.,"Biopharma, Biotechnology, Life Science",,https://www.exobio.be/,$1M to $10M,26482433,USD,26482433,Early Stage Venture,3,,,,,"199,829"
Post-IPO Equity - Mithra Pharmaceuticals SA,https://www.crunchbase.com/funding_round/mithra-pharmaceuticals-sa-post-ipo-equity--265e978e,Mithra Pharmaceuticals SA,https://www.crunchbase.com/organization/mithra-pharmaceuticals-sa,Post-IPO Equity,"Liège, Liege, Belgium, Europe",23500000,EUR,24747392,2022-06-21,,,,,Yes,Mithra Pharmaceuticals SA specializes in the development of women's health care products.,"Biotechnology, Health Care, Pharmaceutical",,https://www.mithra.com/en/,$10M to $50M,182681087,USD,182681087,IPO,6,,,,,"210,455"
Post-IPO Equity - Hyloris Pharmaceuticals,https://www.crunchbase.com/funding_round/hyloris-pharmaceuticals-post-ipo-equity--254b930d,Hyloris Pharmaceuticals,https://www.crunchbase.com/organization/hyloris-pharmaceuticals,Post-IPO Equity,"Liège, Liege, Belgium, Europe",15000000,EUR,16611001,2022-03-31,,,,,Yes,Hyloris Pharmaceuticals is an innovative specialty pharmaceutical company.,"Biotechnology, Health Care, Pharmaceutical",,https://hyloris.com/,$1M to $10M,31000000,EUR,34106925,IPO,3,,,,,"216,929"
Series B - Mosa Meat,https://www.crunchbase.com/funding_round/mosa-meat-series-b--308ace1a,Mosa Meat,https://www.crunchbase.com/organization/mosa-meat,Series B,"Maastricht, Limburg, The Netherlands, Europe",20000000,USD,20000000,2020-12-07,Early Stage Venture,,,,Yes,"Mosa Meat develops cultured beef products by growing meat from animal cells, eliminating the need for traditional livestock farming methods.","Agriculture, Food and Beverage, Food Processing, Snack Food",,http://www.mosameat.com,$100M to $500M,138448492,USD,138448492,,8,Blue Horizon Corporation,"ArcTern Ventures, Assembly Climate Capital, Blue Horizon Corporation, Mitsubishi Corporation, Rubio Impact Ventures, Target Global",6,1,"219,265"
Post-IPO Debt - Mithra Pharmaceuticals SA,https://www.crunchbase.com/funding_round/mithra-pharmaceuticals-sa-post-ipo-debt--7520c227,Mithra Pharmaceuticals SA,https://www.crunchbase.com/organization/mithra-pharmaceuticals-sa,Post-IPO Debt,"Liège, Liege, Belgium, Europe",21000000,USD,21000000,2024-02-05,,,,,No,Mithra Pharmaceuticals SA specializes in the development of women's health care products.,"Biotechnology, Health Care, Pharmaceutical",,https://www.mithra.com/en/,$10M to $50M,182681087,USD,182681087,IPO,6,Highbridge Capital Management,"Highbridge Capital Management, Whitebox Advisors",2,,"220,006"
Series B - Mosa Meat,https://www.crunchbase.com/funding_round/mosa-meat-series-b--747cd064,Mosa Meat,https://www.crunchbase.com/organization/mosa-meat,Series B,"Maastricht, Limburg, The Netherlands, Europe",55000000,USD,55000000,2020-09-25,Early Stage Venture,,,,Yes,"Mosa Meat develops cultured beef products by growing meat from animal cells, eliminating the need for traditional livestock farming methods.","Agriculture, Food and Beverage, Food Processing, Snack Food",,http://www.mosameat.com,$100M to $500M,138448492,USD,138448492,,8,Blue Horizon Corporation,"Agronomics, Bell Food Group, Blue Horizon Corporation, Kilara Capital, M Ventures, Nutreco",6,3,"236,554"
Venture Round - Mosa Meat,https://www.crunchbase.com/funding_round/mosa-meat-series-unknown--b71b77f3,Mosa Meat,https://www.crunchbase.com/organization/mosa-meat,Venture - Series Unknown,"Maastricht, Limburg, The Netherlands, Europe",,,,2021-09-22,,,,,Yes,"Mosa Meat develops cultured beef products by growing meat from animal cells, eliminating the need for traditional livestock farming methods.","Agriculture, Food and Beverage, Food Processing, Snack Food",,http://www.mosameat.com,$100M to $500M,138448492,USD,138448492,,8,Leonardo DiCaprio,Leonardo DiCaprio,1,,"242,173"
Grant - Cell Matters,https://www.crunchbase.com/funding_round/vitricell-grant--fcc8c7a2,Cell Matters,https://www.crunchbase.com/organization/vitricell,Grant,"Liège, Liege, Belgium, Europe",300000,EUR,369267,2018-01-23,,,,,No,"Cell Matters specializes in cell therapy productivity, turning cryopreservation into a competitive advantage.","Biotechnology, Innovation Management, Therapeutics","Women Founded, Women Led",https://www.vitricell.com,Less than $1M,1012000,EUR,1245660,Early Stage Venture,2,"Walloon, WBC incubator","Walloon, WBC incubator",2,1,"243,030"
Series A - Cell Matters,https://www.crunchbase.com/funding_round/vitricell-series-a--e9c55c30,Cell Matters,https://www.crunchbase.com/organization/vitricell,Series A,"Liège, Liege, Belgium, Europe",712000,EUR,876393,2018-01-23,Early Stage Venture,,,,Yes,"Cell Matters specializes in cell therapy productivity, turning cryopreservation into a competitive advantage.","Biotechnology, Innovation Management, Therapeutics","Women Founded, Women Led",https://www.vitricell.com,Less than $1M,1012000,EUR,1245660,Early Stage Venture,2,,"Gesval, Jean-Pierre Delwart, Spinventure",3,1,"243,038"
Pre Seed Round - AlphacomSolution,https://www.crunchbase.com/funding_round/alphacomsolution-pre-seed--6e596934,AlphacomSolution,https://www.crunchbase.com/organization/alphacomsolution,Pre-Seed,"Liège, Liege, Belgium, Europe",350000,EUR,387256,2024-10-01,Seed,9000000,EUR,9958010,Yes,"Ai empowered Critical Communication Ecosystem. You Decide to Value Your Community: trading energy,security, transport","Air Transportation, Artificial Intelligence (AI), Banking, Cloud Security, Energy, National Security, Public Safety, Security, Transportation",,https://alphacomsolution.com/,,525000,EUR,571435,Seed,2,,,,,"243,689"
Private Equity Round - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-private-equity--45be7e4b,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Private Equity,"Maastricht, Limburg, The Netherlands, Europe",89327,EUR,107289,2018-01-01,Private Equity,,,,Yes,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,ToxGenSolutions,ToxGenSolutions,1,,"381,681"
Venture Round - TSF BE,https://www.crunchbase.com/funding_round/tsf-be-series-unknown--c5eb3ecc,TSF BE,https://www.crunchbase.com/organization/tsf-be,Venture - Series Unknown,"Liège, Liege, Belgium, Europe",,,,2016-02-19,,,,,Yes,"TSF BE design, manufacture, rental and sale of shooting, lighting, machinery and consumables for film and television.","Film, Film Production, Manufacturing, Rental",,http://www.tsfbe.be/,,,,,,1,,S.R.I.W.,1,,"387,211"
Series A - Small Teaser,https://www.crunchbase.com/funding_round/small-teaser-series-a--0b27beeb,Small Teaser,https://www.crunchbase.com/organization/small-teaser,Series A,"Hasselt, Limburg, Belgium, Europe",800000,EUR,912356,2017-07-13,Early Stage Venture,,,,Yes,Small Teaser is a blog that allows visitors to write content and potentially earn money.,"Content, Digital Media, Publishing",,http://www.smallteaser.com,Less than $1M,850000,EUR,967351,Early Stage Venture,3,,"Bart Claeys, Frank Bekkers, Koen Desmedt, Limburgse Reconversie Maatschappij, The CoFoundry",5,,"399,507"
Series A - Ario,https://www.crunchbase.com/funding_round/ario-f315-series-a--40256cc9,Ario,https://www.crunchbase.com/organization/ario-f315,Series A,"Hasselt, Limburg, Belgium, Europe",1200000,EUR,1262880,2016-12-30,Early Stage Venture,,,,Yes,Ario is a sleep- and attention-monitoring system designed for heavy duty commercial vehicles such as trucks and coaches.,"Public Safety, Railroad, Transportation",,http://www.ario.be,Less than $1M,1200000,EUR,1262880,Early Stage Venture,1,The CoFoundry,The CoFoundry,1,,"403,419"
Series D - Miracor Medical,https://www.crunchbase.com/funding_round/miracor-medical-series-d--0edbe119,Miracor Medical,https://www.crunchbase.com/organization/miracor-medical,Series D,"Awans, Liege, Belgium, Europe",5000000,EUR,5793629,2018-09-04,Late Stage Venture,,,,Yes,Miracor Medical is a medical device company developing disruptive solutions to treat severe heart diseases.,"Health Care, Health Diagnostics, Manufacturing, Medical, Medical Device, Personal Health",,http://www.miracormedical.com,,100101448,USD,100101448,Late Stage Venture,9,Ming capital,"Meusinvest (Noshaq), Ming capital, Quest for Growth, SFPI-FPIM",4,1,"410,494"
Pre Seed Round - Qorium,https://www.crunchbase.com/funding_round/qorium-pre-seed--9bb67bf6,Qorium,https://www.crunchbase.com/organization/qorium,Pre-Seed,"Maastricht, Limburg, The Netherlands, Europe",2600000,EUR,3088216,2021-07-09,Seed,,,,Yes,"Real Leather, Reinvented",Biotechnology,,https://www.qorium.com,$1M to $10M,2600000,EUR,3088216,Seed,2,Brightlands Venture Partners,Brightlands Venture Partners,1,1,"413,575"
Seed Round - Paztir,https://www.crunchbase.com/funding_round/paztir-seed--dc2a13d1,Paztir,https://www.crunchbase.com/organization/paztir,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,2018-04-14,Seed,,,,Yes,"Paztir automates bike and box locks, tracks, and manages access, helping you save up to 30 minutes daily per bike.","Automotive, Security",,http://www.paztir.com/,,,,,Early Stage Venture,3,World Startup Factory,World Startup Factory,1,,"413,879"
Grant - MYOCENE,https://www.crunchbase.com/funding_round/myocene-grant--0deb19f1,MYOCENE,https://www.crunchbase.com/organization/myocene,Grant,"Liège, Liege, Belgium, Europe",390000,EUR,443313,2021-11-15,,,,,No,Myocene is a Liège-based sports technology company which creates unique and innovative devices for measuring muscle fatigue and performance.,"Medical Device, Sports",,https://www.myocene.com/,$1M to $10M,6299071,EUR,6915858,Seed,9,,Wallonia Regional Government,1,,"417,723"
Seed Round - Cake App,https://www.crunchbase.com/funding_round/cake-app-seed--2205f442,Cake App,https://www.crunchbase.com/organization/cake-app,Seed,"Hasselt, Limburg, Belgium, Europe",4600000,EUR,5269959,2022-01-13,Seed,,,,Yes,Cake App is the profitable banking app.,"Apps, Finance, Financial Services",,https://cake.app,$1M to $10M,4600000,EUR,5269959,M&A,1,Truffle Capital,"Freshmen Fund, Sambrinvest, Seeder Fund, Truffle Capital",4,1,"420,155"
Grant - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-grant--e21c037d,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Grant,"Maastricht, Limburg, The Netherlands, Europe",50000,EUR,52606,2022-12-11,,,,,No,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,NV Industriebank LIOF,NV Industriebank LIOF,1,,"458,405"
Series A - Health Value Creation,https://www.crunchbase.com/funding_round/health-value-creation-series-a--9515e18f,Health Value Creation,https://www.crunchbase.com/organization/health-value-creation,Series A,"Maastricht, Limburg, The Netherlands, Europe",2000000,EUR,2371599,2017-12-22,Early Stage Venture,,,,Yes,"Health Value Creation is developing two surgical devices, a diagnostic tool and a trocar closure device.","Biotechnology, Health Care, Medical, Medical Device",,,,2000000,EUR,2371599,Early Stage Venture,1,Chemelot Ventures,"Chemelot Ventures, Inkef, Limburg Business Development Fund (LBDF)",3,2,"460,394"
Angel Round - NextGenics,https://www.crunchbase.com/funding_round/nextgenics-angel--6af9222c,NextGenics,https://www.crunchbase.com/organization/nextgenics,Angel,"Hasselt, Limburg, Belgium, Europe",46500,EUR,56802,2020-12-31,Seed,46500,EUR,56802,Yes,Nextgen healthtech venture focussing on making healthcare understandable,"Electronics, Health Care, Internet of Things, Medical, Sensor, Smart Home, Software, Wearables",,http://nextgenics.co,Less than $1M,286000,EUR,329926,Seed,4,,,,,"465,054"
Series A - Mosa Meat,https://www.crunchbase.com/funding_round/mosa-meat-series-a--881c6730,Mosa Meat,https://www.crunchbase.com/organization/mosa-meat,Series A,"Maastricht, Limburg, The Netherlands, Europe",7500000,EUR,8739935,2018-07-17,Early Stage Venture,,,,Yes,"Mosa Meat develops cultured beef products by growing meat from animal cells, eliminating the need for traditional livestock farming methods.","Agriculture, Food and Beverage, Food Processing, Snack Food",,http://www.mosameat.com,$100M to $500M,138448492,USD,138448492,,8,"Bell Food Group, M Ventures","Bell Food Group, M Ventures, Unovis Asset Management",3,2,"466,331"
Grant - Epihunter,https://www.crunchbase.com/funding_round/epihunter-grant--922e17c9,Epihunter,https://www.crunchbase.com/organization/epihunter,Grant,"Hasselt, Limburg, Belgium, Europe",200000,USD,200000,2019-09-26,,,,,No,Epihunter builds digital solutions to help normalize the daily life of people with epilepsy. ,"Health Care, Information Services, Information Technology, Medical, Software",,https://www.epihunter.com/,Less than $1M,200000,USD,200000,Seed,3,Epilepsy,Epilepsy,1,1,"467,564"
Series C - Miracor Medical,https://www.crunchbase.com/funding_round/miracor-medical-series-c--cd688bd0,Miracor Medical,https://www.crunchbase.com/organization/miracor-medical,Series C,"Awans, Liege, Belgium, Europe",7000000,EUR,7621951,2016-10-25,Late Stage Venture,,,,Yes,Miracor Medical is a medical device company developing disruptive solutions to treat severe heart diseases.,"Health Care, Health Diagnostics, Manufacturing, Medical, Medical Device, Personal Health",,http://www.miracormedical.com,,100101448,USD,100101448,Late Stage Venture,9,Peppermint Venture Partners,"aws Gründungsfonds, BioMedPartners, Delta Partners, Earlybird Venture Capital, Peppermint Venture Partners, SHS Capital",6,,"467,833"
Seed Round - Desolenator,https://www.crunchbase.com/funding_round/desolenator-seed--deb121d0,Desolenator,https://www.crunchbase.com/organization/desolenator,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,2020-08-12,Seed,,,,Yes,"An evolution in water purification, powered by the photons of the sun.","CleanTech, Renewable Energy, Water, Water Purification",,https://www.desolenator.com/,$1B to $10B,,,,,6,,Katapult Ocean,1,2,"469,157"
Series A - Mosa Meat,https://www.crunchbase.com/funding_round/mosa-meat-series-a--da23d4eb,Mosa Meat,https://www.crunchbase.com/organization/mosa-meat,Series A,"Maastricht, Limburg, The Netherlands, Europe",2000000,EUR,2224199,2020-01-10,Early Stage Venture,,,,Yes,"Mosa Meat develops cultured beef products by growing meat from animal cells, eliminating the need for traditional livestock farming methods.","Agriculture, Food and Beverage, Food Processing, Snack Food",,http://www.mosameat.com,$100M to $500M,138448492,USD,138448492,,8,,"Lowercase Capital, Nutreco",2,1,"470,314"
Private Equity Round - JVS Group,https://www.crunchbase.com/funding_round/jvs-group-private-equity--a7064601,JVS Group,https://www.crunchbase.com/organization/jvs-group,Private Equity,"Cerexhe-heuseux, Liege, Belgium, Europe",,,,2016-06-17,Private Equity,,,,Yes,JVS Group operates as a software publisher and IT services provider.,"Information Technology, Software",,https://www.groupe-jvs.fr,,,,,Private Equity,2,EPF Partners,"Apax Partners Development, Bpifrance, EPF Partners",3,,"471,291"
Pre Seed Round - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-pre-seed--c15e6433,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Pre-Seed,"Maastricht, Limburg, The Netherlands, Europe",75000,EUR,79453,2016-11-30,Seed,,,,Yes,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,Univenture,Univenture,1,,"505,307"
Seed Round - Aerosint,https://www.crunchbase.com/funding_round/aerosint-seed--c9eb451e,Aerosint,https://www.crunchbase.com/organization/aerosint,Seed,"Liège, Liege, Belgium, Europe",300000,EUR,318270,2017-02-20,Seed,,,,Yes,Aerosint invented a unique selective powder recoater enabling multimaterial 3D printing.,"3D Printing, Hardware, Machinery Manufacturing, Precious Metals",,http://www.aerosint.com,Less than $1M,371429,EUR,400138,M&A,2,Innovation Fund,"Innovation Fund, Meusinvest (Noshaq)",2,1,"525,753"
Funding Round - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-undisclosed--d4fcce7a,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Funding Round,"Maastricht, Limburg, The Netherlands, Europe",20000,EUR,19904,2022-09-01,,,,,Yes,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,Stimuleringsregeling Leren In MKB,Stimuleringsregeling Leren In MKB,1,,"525,799"
Seed Round - MYOCENE,https://www.crunchbase.com/funding_round/myocene-seed--6502b4fc,MYOCENE,https://www.crunchbase.com/organization/myocene,Seed,"Liège, Liege, Belgium, Europe",525000,EUR,555543,2023-03-15,Seed,,,,Yes,Myocene is a Liège-based sports technology company which creates unique and innovative devices for measuring muscle fatigue and performance.,"Medical Device, Sports",,https://www.myocene.com/,$1M to $10M,6299071,EUR,6915858,Seed,9,,"Meusinvest (Noshaq), Pierre Rigaux, WING by Digital Wallonia",3,,"536,114"
Pre Seed Round - MYOCENE,https://www.crunchbase.com/funding_round/myocene-pre-seed--e3a46bc1,MYOCENE,https://www.crunchbase.com/organization/myocene,Pre-Seed,"Liège, Liege, Belgium, Europe",200000,EUR,216777,2020-05-05,Seed,,,,Yes,Myocene is a Liège-based sports technology company which creates unique and innovative devices for measuring muscle fatigue and performance.,"Medical Device, Sports",,https://www.myocene.com/,$1M to $10M,6299071,EUR,6915858,Seed,9,,"Pierre Rigaux, Pierre-Yves Muller",2,,"512,670"
Venture Round - Ambassify,https://www.crunchbase.com/funding_round/ambassify-series-unknown--f3d7ee63,Ambassify,https://www.crunchbase.com/organization/ambassify,Venture - Series Unknown,"Ham, Liege, Belgium, Europe",2000000,EUR,2367943,2021-03-23,,,,,Yes,Ambassify sell through your trusted ambassadors via an exclusive and fun community.,"B2B, Information Services, Information Technology, Internet, Marketing",,https://www.ambassify.com,$1M to $10M,2050000,EUR,2437467,,3,,"ING Group, Jean Vliegen, Limburgse Reconversie Maatschappij",3,,"539,209"
Venture Round - Diagenode,https://www.crunchbase.com/funding_round/diagenode-series-unknown--70c9cfb8,Diagenode,https://www.crunchbase.com/organization/diagenode,Venture - Series Unknown,"Liège, Liege, Belgium, Europe",7500000,EUR,8487014,2016-06-20,,,,,Yes,Diagenode is a company providing solutions in biological sample preparation and more.,"Biotechnology, Health Diagnostics, Life Science",,https://www.diagenode.com,$1M to $10M,7500000,EUR,8487014,M&A,1,Capricorn Partners,"Capricorn Partners, Epimède, OBI SA, S.R.I.W.",4,,"552,978"
Venture Round - Hyloris Pharmaceuticals,https://www.crunchbase.com/funding_round/hyloris-pharmaceuticals-series-unknown--dd44a08e,Hyloris Pharmaceuticals,https://www.crunchbase.com/organization/hyloris-pharmaceuticals,Venture - Series Unknown,"Liège, Liege, Belgium, Europe",15000000,EUR,16417719,2020-04-30,,,,,Yes,Hyloris Pharmaceuticals is an innovative specialty pharmaceutical company.,"Biotechnology, Health Care, Pharmaceutical",,https://hyloris.com/,$1M to $10M,31000000,EUR,34106925,IPO,3,,"Meusinvest (Noshaq), Saffelberg Investments, Scorpiaux",3,,"565,438"
Grant - Cristal Therapeutics,https://www.crunchbase.com/funding_round/cristal-therapeutics-grant--27845c2e,Cristal Therapeutics,https://www.crunchbase.com/organization/cristal-therapeutics,Grant,"Maastricht, Limburg, The Netherlands, Europe",2499999,EUR,2632573,2017-01-08,,,,,No,Cristal Therapeutics is a pharmaceutical company developing a new class of nanomedicine based on its proprietary polymeric technologies.,"Biotechnology, Medical, Pharmaceutical, Therapeutics",,http://cristaltherapeutics.com/,$1M to $10M,23799999,EUR,26702752,,4,,EASME,1,,"565,768"
Post-IPO Equity - Mithra Pharmaceuticals SA,https://www.crunchbase.com/funding_round/mithra-pharmaceuticals-sa-post-ipo-equity--d1d5d3ee,Mithra Pharmaceuticals SA,https://www.crunchbase.com/organization/mithra-pharmaceuticals-sa,Post-IPO Equity,"Liège, Liege, Belgium, Europe",26100000,USD,26100000,2017-06-21,,,,,Yes,Mithra Pharmaceuticals SA specializes in the development of women's health care products.,"Biotechnology, Health Care, Pharmaceutical",,https://www.mithra.com/en/,$10M to $50M,182681087,USD,182681087,IPO,6,,,,,"566,594"
Series A - Cubigo,https://www.crunchbase.com/funding_round/cubigo-series-a--f46dd3dc,Cubigo,https://www.crunchbase.com/organization/cubigo,Series A,"Hasselt, Limburg, Belgium, Europe",4500000,USD,4500000,2018-03-29,Early Stage Venture,,,,Yes,"Cubigo connects staff, residents and family members to digitize the common functions within senior living communities.","Apps, Elder Care, Elderly, Health Care, Mobile Apps, Software",,http://www.cubigo.com,$1M to $10M,4500000,USD,4500000,Early Stage Venture,1,Urbain Vandeurzen,"Transvision, Urbain Vandeurzen",2,,"574,018"
Seed Round - Domobios,https://www.crunchbase.com/funding_round/domobios-seed--651bb43f,Domobios,https://www.crunchbase.com/organization/domobios,Seed,"Saint-gilles, Liege, Belgium, Europe",500000,EUR,565935,2016-02-11,Seed,,,,Yes,"Domobios provides Acar'up, a device designed to extract and kill the allergenic dust mites living in mattresses, chairs and other furniture.","Furniture, Health Care",,http://www.domobios.com,$1M to $10M,920500,EUR,1101737,Seed,3,,"Caring Entrepreneurship Fund, Inventures SA, Spreds, Theodorus III",4,3,"669,206"
Product Crowdfunding - Fleye,https://www.crunchbase.com/funding_round/fleye-product-crowdfunding--097da076,Fleye,https://www.crunchbase.com/organization/fleye,Product Crowdfunding,"Liège, Liege, Belgium, Europe",314080,EUR,342778,2016-01-15,,,,,No,Meet your personal flying robot. Same shape and weight of a soccer ball. Autonomous and programmable.,"Consumer Electronics, Drones, Electronics, Robotics",,http://gofleye.com,Less than $1M,614080,EUR,712271,Seed,2,,,,,"527,226"
Non Equity Assistance - FibriCheck,https://www.crunchbase.com/funding_round/fibricheck-non-equity-assistance--90ed2d8e,FibriCheck,https://www.crunchbase.com/organization/fibricheck,Non-equity Assistance,"Limburg, Liege, Belgium, Europe",,,,2020-11-10,,,,,No,FibriCheck is a medically certified screening,"Apps, Information Technology, Medical, Mobile, Software",,https://www.fibricheck.com/,$1M to $10M,12751675,USD,12751675,,6,DigitalHealth.London Accelerator,DigitalHealth.London Accelerator,1,,"527,902"
Venture Round - Cristal Therapeutics,https://www.crunchbase.com/funding_round/cristal-therapeutics-series-unknown--e82f4c15,Cristal Therapeutics,https://www.crunchbase.com/organization/cristal-therapeutics,Venture - Series Unknown,"Maastricht, Limburg, The Netherlands, Europe",12800000,EUR,13643525,2017-01-19,,,,,Yes,Cristal Therapeutics is a pharmaceutical company developing a new class of nanomedicine based on its proprietary polymeric technologies.,"Biotechnology, Medical, Pharmaceutical, Therapeutics",,http://cristaltherapeutics.com/,$1M to $10M,23799999,EUR,26702752,,4,"Aglaia BioMedical Ventures, Droia Ventures","Aglaia BioMedical Ventures, BioGeneration Ventures, BOM, Chemelot Ventures, Droia Ventures, Nedermaas Hightech Ventures, NV Industriebank LIOF, Utrecht University Holding and Management Innovation Fund",8,3,"528,307"
Venture Round - Quality Partner,https://www.crunchbase.com/funding_round/quality-partner-series-unknown--ad08cd46,Quality Partner,https://www.crunchbase.com/organization/quality-partner,Venture - Series Unknown,"Herstal, Liege, Belgium, Europe",,,,2016-10-18,,,,,Yes,Quality Partner specializing in food analysis and inspection activities in food safety.,"Agriculture, Food Processing",,http://www.quality-partner.be/,,,,,,1,S.R.I.W.,S.R.I.W.,1,,"588,213"
Grant - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-grant--c503cbb1,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Grant,"Maastricht, Limburg, The Netherlands, Europe",64000,EUR,68515,2023-01-01,,,,,No,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,NWO,NWO,1,,"672,029"
Venture Round - IONICS,https://www.crunchbase.com/funding_round/ionics-dc4f-series-unknown--27a4086f,IONICS,https://www.crunchbase.com/organization/ionics-dc4f,Venture - Series Unknown,"Liers, Liege, Belgium, Europe",,,,2016-11-09,,,,,Yes,"IONICS develops and supplies technologies and surface coatings especially for metal, glass and other substrates.","Chemical Engineering, Machinery Manufacturing",,http://www.ionics-group.com/fr,,,,,,1,,S.R.I.W.,1,,"588,776"
